user,item,rating,month_visited:january,month_visited:february,month_visited:march,month_visited:april,month_visited:may,month_visited:june,month_visited:july,month_visited:august,month_visited:september,month_visited:october,month_visited:november,month_visited:december,company:alone,company:couple,company:friends,company:family,company:business
87912,148,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
87912,186,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
87912,214,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
87912,216,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
88076,200,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
88076,208,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
88076,214,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
88076,249,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
89125,197,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
89125,204,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
89125,213,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
89125,236,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
89252,148,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
89252,204,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
89252,214,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
89252,236,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
89385,204,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
89385,214,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
89385,230,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
89385,346,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
89446,148,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
89446,185,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
89446,186,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
89446,217,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
89570,148,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
89570,389,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
89570,389,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
89570,420,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
89600,205,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
89600,215,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
89600,230,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
89600,414,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
89706,148,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
89706,228,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
89706,252,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
89706,420,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
89800,185,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
89800,215,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
89800,230,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
89800,346,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
89837,148,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
89837,204,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
89837,310,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
89837,422,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
89937,247,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
89937,257,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
89937,388,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
89937,414,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
90117,148,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
90117,218,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
90117,219,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
90117,235,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
90137,230,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
90137,249,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
90137,414,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
90137,422,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
90366,218,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
90366,249,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
90366,346,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
90366,414,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
90568,208,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
90568,222,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
90568,230,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
90568,414,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
90795,207,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
90795,208,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
90795,230,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
90795,346,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
90800,148,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
90800,249,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
90800,328,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
90800,414,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
90909,214,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
90909,218,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
90909,230,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
90909,414,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
91102,148,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
91102,219,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
91102,219,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
91102,230,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
91243,219,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
91243,230,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
91243,242,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
91243,346,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
91375,186,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
91375,230,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
91375,259,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
91375,395,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
91385,210,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
91385,217,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
91385,243,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
91385,414,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
91441,214,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
91441,222,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
91441,230,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
91441,414,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
91642,148,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
91642,208,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
91642,249,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
91642,414,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
25615,204,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
25615,208,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
25615,249,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
25615,420,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
25623,148,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
25623,186,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
25623,211,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
25623,230,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
91882,219,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
91882,242,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
91882,346,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
91882,414,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
91890,148,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
91890,215,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
91890,249,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
91890,257,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
91940,186,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
91940,205,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
91940,222,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
91940,427,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
92001,207,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
92001,210,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
92001,211,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
92001,228,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
92012,214,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
92012,249,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
92012,346,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
92012,414,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
92019,148,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
92019,242,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
92019,406,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
92019,422,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
92022,148,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
92022,219,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
92022,222,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
92022,422,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
92039,204,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
92039,219,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
92039,230,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
92039,414,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
92074,148,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
92074,208,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
92074,224,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
92074,346,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
92083,186,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
92083,208,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
92083,217,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
92083,230,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
92091,186,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
92091,214,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
92091,217,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
92091,414,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
92095,204,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
92095,218,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
92095,346,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
92095,420,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
92118,214,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
92118,218,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
92118,249,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
92118,420,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
92134,215,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
92134,217,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
92134,230,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
92134,414,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
92167,148,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
92167,208,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
92167,245,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
92167,387,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
92193,208,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
92193,214,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
92193,230,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
92193,242,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
92196,186,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
92196,208,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
92196,249,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
92196,414,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
92225,148,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
92225,211,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
92225,222,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
92225,246,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
92332,148,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
92332,222,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
92332,249,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
92332,414,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
92354,208,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
92354,217,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
92354,249,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
92354,255,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
92371,186,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
92371,208,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
92371,249,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
92371,414,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
92397,214,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
92397,229,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
92397,422,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
92397,422,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
92410,309,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
92410,346,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
92410,414,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
92410,422,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
92411,211,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
92411,230,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
92411,249,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
92411,414,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
92445,216,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
92445,243,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
92445,249,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
92445,414,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
92450,186,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
92450,230,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
92450,249,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
92450,257,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
92463,186,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
92463,249,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
92463,346,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
92463,414,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
92517,215,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
92517,218,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
92517,249,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
92517,414,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
92607,208,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
92607,236,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
92607,346,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
92607,414,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
92647,217,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
92647,243,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
92647,249,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
92647,259,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
92704,208,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
92704,242,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
92704,309,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
92704,414,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
92707,148,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
92707,191,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
92707,208,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
92707,219,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
92811,148,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
92811,186,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
92811,208,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
92811,230,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
92830,148,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
92830,207,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
92830,216,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
92830,414,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
92831,211,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
92831,230,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
92831,249,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
92831,414,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
92873,148,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
92873,208,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
92873,211,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
92873,414,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
92917,217,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
92917,242,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
92917,399,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
92917,420,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
92941,204,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
92941,211,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
92941,259,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
92941,414,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
92947,148,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
92947,204,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
92947,249,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
92947,414,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
93047,216,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
93047,346,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
93047,414,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
93047,422,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
93058,217,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
93058,230,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
93058,255,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
93058,420,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
93083,208,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
93083,260,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
93083,346,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
93083,422,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
93087,208,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
93087,219,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
93087,414,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
93087,422,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
93103,148,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
93103,208,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
93103,230,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
93103,422,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
93154,148,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
93154,185,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
93154,387,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
93154,422,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
93317,148,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
93317,208,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
93317,216,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
93317,414,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
93333,224,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
93333,236,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
93333,414,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
93333,428,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
93361,186,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
93361,208,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
93361,249,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
93361,414,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
93364,148,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
93364,204,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
93364,224,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
93364,249,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
93398,148,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
93398,185,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
93398,230,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
93398,422,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
93400,148,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
93400,186,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
93400,191,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
93400,397,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
96428,149,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
96428,374,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
96428,412,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
96428,420,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
96464,149,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
96464,185,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
96464,214,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
96464,218,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
93476,215,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
93476,230,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
93476,243,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
93476,414,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
93495,191,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
93495,217,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
93495,259,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
93495,337,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
93520,222,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
93520,224,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
93520,346,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
93520,420,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
93574,148,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
93574,211,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
93574,216,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
93574,346,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
93579,148,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
93579,206,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
